fold_idx,repeat_idx,compound_idx,y_true,y_pred,train_r2_fold,train_rmse_fold,train_mae_fold,cv_r2_fold,cv_rmse_fold,cv_mae_fold,best_hp_json
0,0,44,14.5,14.336532652705671,0.9587917400207459,1.2276003220695708,0.9259301668724296,0.8662580131220053,1.9886545318928885,1.2217542175248444,"{""est__alpha"": 14.563484775012444}"
0,0,45,16.0,15.899594288045085,0.9587917400207459,1.2276003220695708,0.9259301668724296,0.8662580131220053,1.9886545318928885,1.2217542175248444,"{""est__alpha"": 14.563484775012444}"
0,0,65,23.5,21.033147991159257,0.9587917400207459,1.2276003220695708,0.9259301668724296,0.8662580131220053,1.9886545318928885,1.2217542175248444,"{""est__alpha"": 14.563484775012444}"
0,0,76,25.1,18.108191696060043,0.9587917400207459,1.2276003220695708,0.9259301668724296,0.8662580131220053,1.9886545318928885,1.2217542175248444,"{""est__alpha"": 14.563484775012444}"
0,0,78,7.4,9.175497442215283,0.9587917400207459,1.2276003220695708,0.9259301668724296,0.8662580131220053,1.9886545318928885,1.2217542175248444,"{""est__alpha"": 14.563484775012444}"
0,0,82,7.9,7.634111380983256,0.9587917400207459,1.2276003220695708,0.9259301668724296,0.8662580131220053,1.9886545318928885,1.2217542175248444,"{""est__alpha"": 14.563484775012444}"
0,0,85,24.6,24.031114470891325,0.9587917400207459,1.2276003220695708,0.9259301668724296,0.8662580131220053,1.9886545318928885,1.2217542175248444,"{""est__alpha"": 14.563484775012444}"
0,0,91,20.8,20.377373137553892,0.9587917400207459,1.2276003220695708,0.9259301668724296,0.8662580131220053,1.9886545318928885,1.2217542175248444,"{""est__alpha"": 14.563484775012444}"
0,0,93,19.6,18.895952004562766,0.9587917400207459,1.2276003220695708,0.9259301668724296,0.8662580131220053,1.9886545318928885,1.2217542175248444,"{""est__alpha"": 14.563484775012444}"
1,0,3,12.4,13.941241744394816,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,5,15.9,15.83349549503025,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,14,19.1,18.40037364148147,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,16,16.8,18.038222547896485,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,17,25.0,28.1717347899492,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,23,19.8,17.428597535678175,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,29,17.8,16.647837466792556,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,36,24.2,22.932272184460043,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,46,8.8,7.832274353835225,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,53,14.3,14.444958209809137,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,62,12.5,12.947611682010148,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,64,17.6,15.312560587798878,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,67,4.2,2.214053474263732,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
1,0,70,5.1,7.460319453352003,0.967875508682287,1.0517209685154456,0.7824001124158091,0.8628734245337613,2.283268904658504,1.661998102665973,"{""est__alpha"": 8.286427728546842}"
